2020-12-08,California,06,1425501,20238
2020-12-08,Florida,12,1073762,19377
2020-12-08,Illinois,17,805794,14392
2020-12-08,New York,36,728010,34723
2020-12-08,Texas,48,1374960,23439
2020-12-09,California,06,1457273,20466
2020-12-09,Florida,12,1083354,19461
2020-12-09,Illinois,17,813990,14621
2020-12-09,New York,36,738947,34799
2020-12-09,Texas,48,1390227,23727
2020-12-10,California,06,1491132,20636
2020-12-10,Florida,12,1094689,19590
2020-12-10,Illinois,17,825136,14852
2020-12-10,New York,36,749204,34884
2020-12-10,Texas,48,1403359,23967
2020-12-11,California,06,1528237,20854
2020-12-11,Florida,12,1106388,19713
2020-12-11,Illinois,17,834668,15076
2020-12-11,New York,36,759765,34983
2020-12-11,Texas,48,1461605,24208
2020-12-12,California,06,1554920,20958
2020-12-12,Florida,12,1116965,19784
2020-12-12,Illinois,17,843328,15232
2020-12-12,New York,36,770804,35074
2020-12-12,Texas,48,1473080,24400
2020-12-13,California,06,1590726,21043
2020-12-13,Florida,12,1125923,19865
2020-12-13,Illinois,17,850412,15340
2020-12-13,New York,36,780831,35198
2020-12-13,Texas,48,1479805,24501
2020-12-14,California,06,1620916,21196
2020-12-14,Florida,12,1134375,20002
2020-12-14,Illinois,17,857860,15458
2020-12-14,New York,36,789815,35288
2020-12-14,Texas,48,1493407,24582
2020-12-15,California,06,1655166,21483
2020-12-15,Florida,12,1143786,20081
2020-12-15,Illinois,17,865261,15591
2020-12-15,New York,36,799551,35425
2020-12-15,Texas,48,1513068,24796
2020-12-16,California,06,1716108,21881
2020-12-16,Florida,12,1155327,20203
2020-12-16,Illinois,17,872294,15780
2020-12-16,New York,36,808929,35522
2020-12-16,Texas,48,1534822,25078
2020-12-17,California,06,1761430,22155
2020-12-17,Florida,12,1168475,20304
2020-12-17,Illinois,17,881229,15987
2020-12-17,New York,36,819427,35647
2020-12-17,Texas,48,1551333,25336
2020-12-18,California,06,1809673,22496
2020-12-18,Florida,12,1181475,20400
2020-12-18,Illinois,17,888478,16206
2020-12-18,New York,36,832033,35775
2020-12-18,Texas,48,1570679,25608
2020-12-19,California,06,1847031,22651
2020-12-19,Florida,12,1193157,20472
2020-12-19,Illinois,17,896003,16326
2020-12-19,New York,36,841946,35897
2020-12-19,Texas,48,1584055,25841
2020-12-20,California,06,1889914,22736
2020-12-20,Florida,12,1201558,20567
2020-12-20,Illinois,17,901924,16407
2020-12-20,New York,36,851400,36017
2020-12-20,Texas,48,1591885,25948
2020-12-21,California,06,1933169,22980
2020-12-21,Florida,12,1212573,20679
2020-12-21,Illinois,17,906917,16530
2020-12-21,New York,36,860856,36147
2020-12-21,Texas,48,1608768,26164
2020-12-22,California,06,1968541,23254
2020-12-22,Florida,12,1223007,20753
2020-12-22,Illinois,17,913265,16677
2020-12-22,New York,36,871155,36300
2020-12-22,Texas,48,1630886,26363
2020-12-23,California,06,2013298,23633
2020-12-23,Florida,12,1234391,20873
2020-12-23,Illinois,17,919992,16846
2020-12-23,New York,36,882895,36454
2020-12-23,Texas,48,1651560,26624
2020-12-24,California,06,2048014,23944
2020-12-24,Florida,12,1247538,20994
2020-12-24,Illinois,17,926967,16964
2020-12-24,New York,36,896242,36604
2020-12-24,Texas,48,1659551,26879
2020-12-25,California,06,2064763,23964
2020-12-25,Florida,12,1247538,20994
2020-12-25,Illinois,17,932427,17155
2020-12-25,New York,36,909123,36739
2020-12-25,Texas,48,1661619,27042
2020-12-26,California,06,2129749,24221
2020-12-26,Florida,12,1264580,21134
2020-12-26,Illinois,17,935849,17225
2020-12-26,New York,36,920171,36870
2020-12-26,Texas,48,1667352,27062
2020-12-27,California,06,2167303,24283
2020-12-27,Florida,12,1271971,21211
2020-12-27,Illinois,17,939671,17336
2020-12-27,New York,36,928376,37000
2020-12-27,Texas,48,1690021,27110
2020-12-28,California,06,2209024,24529
2020-12-28,Florida,12,1280169,21307
2020-12-28,Illinois,17,944402,17476
2020-12-28,New York,36,938710,37118
2020-12-28,Texas,48,1710489,27245
2020-12-29,California,06,2243191,24954
2020-12-29,Florida,12,1292244,21408
2020-12-29,Illinois,17,950122,17606
2020-12-29,New York,36,950730,37256
2020-12-29,Texas,48,1734268,27499
2020-12-30,California,06,2275565,25391
2020-12-30,Florida,12,1306115,21545
2020-12-30,Illinois,17,957853,17813
2020-12-30,New York,36,963647,37412
2020-12-30,Texas,48,1753686,27821
2020-12-31,California,06,2307860,25965
2020-12-31,Florida,12,1323307,21672
2020-12-31,Illinois,17,965840,17979
2020-12-31,New York,36,979040,37557
2020-12-31,Texas,48,1770527,28155
2021-01-01,California,06,2345811,26236
2021-01-01,Florida,12,1323307,21672
2021-01-01,Illinois,17,966287,17979
2021-01-01,New York,36,996073,37733
2021-01-01,Texas,48,1778306,28434
2021-01-02,California,06,2398005,26542
2021-01-02,Florida,12,1354825,21889
2021-01-02,Illinois,17,977677,18217
2021-01-02,New York,36,1011922,37854
2021-01-02,Texas,48,1792363,28508
2021-01-03,California,06,2433916,26635
2021-01-03,Florida,12,1365428,21986
2021-01-03,Illinois,17,982105,18322
2021-01-03,New York,36,1024154,38001
2021-01-03,Texas,48,1808382,28554
2021-01-04,California,06,2474639,26995
2021-01-04,Florida,12,1376684,22089
2021-01-04,Illinois,17,987459,18414
2021-01-04,New York,36,1035396,38167
2021-01-04,Texas,48,1831486,28681
2021-01-05,California,06,2511923,27486
2021-01-05,Florida,12,1392115,22187
2021-01-05,Illinois,17,994511,18569
2021-01-05,New York,36,1048538,38315
2021-01-05,Texas,48,1862478,28949
2021-01-06,California,06,2548830,28040
2021-01-06,Florida,12,1409898,22316
2021-01-06,Illinois,17,1001955,18738
2021-01-06,New York,36,1064554,38486
2021-01-06,Texas,48,1887800,29278
2021-01-07,California,06,2589250,28554
2021-01-07,Florida,12,1429714,22480
2021-01-07,Illinois,17,1010808,18944
2021-01-07,New York,36,1082142,38683
2021-01-07,Texas,48,1910426,29645
2021-01-08,California,06,2640221,29228
2021-01-08,Florida,12,1449244,22665
2021-01-08,Illinois,17,1020011,19110
2021-01-08,New York,36,1101702,38846
2021-01-08,Texas,48,1934504,30109
2021-01-09,California,06,2687450,29699
2021-01-09,Florida,12,1464689,22803
2021-01-09,Illinois,17,1026639,19212
2021-01-09,New York,36,1119541,39041
2021-01-09,Texas,48,1952047,30441
2021-01-10,California,06,2729858,30000
2021-01-10,Florida,12,1477002,22911
2021-01-10,Illinois,17,1031288,19295
2021-01-10,New York,36,1135849,39208
2021-01-10,Texas,48,1966081,30599
2021-01-11,California,06,2770482,30381
2021-01-11,Florida,12,1488578,23070
2021-01-11,Illinois,17,1036450,19365
2021-01-11,New York,36,1150028,39404
2021-01-11,Texas,48,1989821,30720
2021-01-12,California,06,2816366,31105
2021-01-12,Florida,12,1503474,23226
2021-01-12,Illinois,17,1043041,19497
2021-01-12,New York,36,1164819,39588
2021-01-12,Texas,48,2017036,31017
2021-01-13,California,06,2858041,31653
2021-01-13,Florida,12,1517464,23395
2021-01-13,Illinois,17,1048784,19619
2021-01-13,New York,36,1179523,39760
2021-01-13,Texas,48,2040144,31396
2021-01-14,California,06,2898756,32246
2021-01-14,Florida,12,1531184,23612
2021-01-14,Illinois,17,1055550,19728
2021-01-14,New York,36,1193710,39997
2021-01-14,Texas,48,2070044,31819
2021-01-15,California,06,2937860,32947
2021-01-15,Florida,12,1548059,23798
2021-01-15,Illinois,17,1062121,19876
2021-01-15,New York,36,1213179,40203
2021-01-15,Texas,48,2094606,32212
2021-01-16,California,06,2975419,33393
2021-01-16,Florida,12,1560178,24003
2021-01-16,Illinois,17,1067230,20021
2021-01-16,New York,36,1229124,40376
2021-01-16,Texas,48,2112925,32581
2021-01-17,California,06,3006966,33593
2021-01-17,Florida,12,1571271,24136
2021-01-17,Illinois,17,1071307,20052
2021-01-17,New York,36,1242818,40570
2021-01-17,Texas,48,2125391,32747
2021-01-18,California,06,3032359,33742
2021-01-18,Florida,12,1579273,24273
2021-01-18,Illinois,17,1074719,20119
2021-01-18,New York,36,1256228,40753
2021-01-18,Texas,48,2136595,32858
2021-01-19,California,06,3071465,34390
2021-01-19,Florida,12,1589089,24435
2021-01-19,Illinois,17,1079307,20154
2021-01-19,New York,36,1268949,40933
2021-01-19,Texas,48,2158462,33176
2021-01-20,California,06,3090794,35001
2021-01-20,Florida,12,1601003,24577
2021-01-20,Illinois,17,1084134,20285
2021-01-20,New York,36,1280068,41148
2021-01-20,Texas,48,2186469,33632
2021-01-21,California,06,3116369,35704
2021-01-21,Florida,12,1613876,24738
2021-01-21,Illinois,17,1089010,20423
2021-01-21,New York,36,1293976,41348
2021-01-21,Texas,48,2207935,34075
2021-01-22,California,06,3141404,36326
2021-01-22,Florida,12,1627595,25010
2021-01-22,Illinois,17,1095917,20535
2021-01-22,New York,36,1309660,41530
2021-01-22,Texas,48,2226203,34496
2021-01-23,California,06,3164386,36818
2021-01-23,Florida,12,1639906,25163
2021-01-23,Illinois,17,1101037,20645
2021-01-23,New York,36,1323569,41694
2021-01-23,Texas,48,2240136,34859
2021-01-24,California,06,3186036,37118
2021-01-24,Florida,12,1649441,25292
2021-01-24,Illinois,17,1104206,20680
2021-01-24,New York,36,1335952,41889
2021-01-24,Texas,48,2247849,35050
2021-01-25,California,06,3212939,37499
2021-01-25,Florida,12,1658161,25445
2021-01-25,Illinois,17,1107388,20744
2021-01-25,New York,36,1347924,42090
2021-01-25,Texas,48,2268260,35236
2021-01-26,California,06,3234571,38222
2021-01-26,Florida,12,1667755,25672
2021-01-26,Illinois,17,1111028,20853
2021-01-26,New York,36,1358964,42273
2021-01-26,Texas,48,2288854,35544
2021-01-27,California,06,3253201,38927
2021-01-27,Florida,12,1676163,25832
2021-01-27,Illinois,17,1114798,20950
2021-01-27,New York,36,1369329,42434
2021-01-27,Texas,48,2308600,36024
2021-01-28,California,06,3272829,39527
2021-01-28,Florida,12,1687586,26034
2021-01-28,Illinois,17,1119004,21074
2021-01-28,New York,36,1383112,42639
2021-01-28,Texas,48,2328099,36434
2021-01-29,California,06,3292572,40192
2021-01-29,Florida,12,1698562,26253
2021-01-29,Illinois,17,1123152,21147
2021-01-29,New York,36,1396063,42825
2021-01-29,Texas,48,2346818,36804
2021-01-30,California,06,3310100,40694
2021-01-30,Florida,12,1713581,26359
2021-01-30,Illinois,17,1126448,21213
2021-01-30,New York,36,1408955,42996
2021-01-30,Texas,48,2360584,37096
2021-01-31,California,06,3324064,40928
2021-01-31,Florida,12,1721369,26478
2021-01-31,Illinois,17,1128750,21242
2021-01-31,New York,36,1420164,43178
2021-01-31,Texas,48,2372960,37242
2021-02-01,California,06,3341656,41284
2021-02-01,Florida,12,1727099,26684
2021-02-01,Illinois,17,1131212,21273
2021-02-01,New York,36,1429096,43354
2021-02-01,Texas,48,2412150,37405
2021-02-02,California,06,3354544,41858
2021-02-02,Florida,12,1737632,26821
2021-02-02,Illinois,17,1133691,21336
2021-02-02,New York,36,1437045,43524
2021-02-02,Texas,48,2430370,37760
2021-02-03,California,06,3367104,42434
2021-02-03,Florida,12,1744611,27018
2021-02-03,Illinois,17,1137037,21420
2021-02-03,New York,36,1444199,43687
2021-02-03,Texas,48,2448334,38203
2021-02-04,California,06,3381785,43062
2021-02-04,Florida,12,1752322,27246
2021-02-04,Illinois,17,1140341,21497
2021-02-04,New York,36,1451169,43842
2021-02-04,Texas,48,2461907,38610
2021-02-05,California,06,3395797,43631
2021-02-05,Florida,12,1763865,27456
2021-02-05,Illinois,17,1143961,21603
2021-02-05,New York,36,1459066,44012
2021-02-05,Texas,48,2476282,39039
2021-02-06,California,06,3407369,43987
2021-02-06,Florida,12,1771351,27598
2021-02-06,Illinois,17,1146952,21676
2021-02-06,New York,36,1470558,44210
2021-02-06,Texas,48,2484782,39330
2021-02-07,California,06,3417563,44152
2021-02-07,Florida,12,1777975,27695
2021-02-07,Illinois,17,1148947,21738
2021-02-07,New York,36,1480481,44387
2021-02-07,Texas,48,2492317,39490
2021-02-08,California,06,3431179,44440
2021-02-08,Florida,12,1783712,27814
2021-02-08,Illinois,17,1150869,21779
2021-02-08,New York,36,1489453,44512
2021-02-08,Texas,48,2503200,39655
2021-02-09,California,06,3441692,44973
2021-02-09,Florida,12,1790735,28047
2021-02-09,Illinois,17,1152942,21802
2021-02-09,New York,36,1497732,44683
2021-02-09,Texas,48,2516432,39973
2021-02-10,California,06,3450284,45436
2021-02-10,Florida,12,1798272,28207
2021-02-10,Illinois,17,1155802,21869
2021-02-10,New York,36,1504316,44851
2021-02-10,Texas,48,2529516,40297
2021-02-11,California,06,3460901,45976
2021-02-11,Florida,12,1806797,28381
2021-02-11,Illinois,17,1158595,21985
2021-02-11,New York,36,1514327,44992
2021-02-11,Texas,48,2541392,40661
2021-02-12,California,06,3470426,46435
2021-02-12,Florida,12,1814414,28564
2021-02-12,Illinois,17,1161206,22027
2021-02-12,New York,36,1523042,45138
2021-02-12,Texas,48,2553677,41063
2021-02-13,California,06,3479586,46865
2021-02-13,Florida,12,1821929,28682
2021-02-13,Illinois,17,1163232,22087
2021-02-13,New York,36,1531797,45295
2021-02-13,Texas,48,2561684,41320
2021-02-14,California,06,3485533,47055
2021-02-14,Florida,12,1827365,28778
2021-02-14,Illinois,17,1164743,22121
2021-02-14,New York,36,1540127,45431
2021-02-14,Texas,48,2566191,41440
2021-02-15,California,06,3490542,47115
2021-02-15,Florida,12,1830980,28933
2021-02-15,Illinois,17,1166098,22166
2021-02-15,New York,36,1546665,45552
2021-02-15,Texas,48,2569113,41484
2021-02-16,California,06,3499336,47446
2021-02-16,Florida,12,1837277,29153
2021-02-16,Illinois,17,1167889,22199
2021-02-16,New York,36,1553374,45683
2021-02-16,Texas,48,2572743,41546
2021-02-17,California,06,3505610,47902
2021-02-17,Florida,12,1844619,29310
2021-02-17,Illinois,17,1169747,22224
2021-02-17,New York,36,1559299,45807
2021-02-17,Texas,48,2577230,41650
2021-02-18,California,06,3513458,48334
2021-02-18,Florida,12,1849736,29473
2021-02-18,Illinois,17,1171687,22297
2021-02-18,New York,36,1568881,45957
2021-02-18,Texas,48,2579584,41764
2021-02-19,California,06,3521349,48794
2021-02-19,Florida,12,1856419,29691
2021-02-19,Illinois,17,1173897,22368
2021-02-19,New York,36,1577454,46119
2021-02-19,Texas,48,2585482,42000
2021-02-20,California,06,3527411,49111
2021-02-20,Florida,12,1863699,29812
2021-02-20,Illinois,17,1175781,22426
2021-02-20,New York,36,1585692,46233
2021-02-20,Texas,48,2590989,42202
2021-02-21,California,06,3532057,49340
2021-02-21,Florida,12,1868764,29905
2021-02-21,Illinois,17,1177301,22466
2021-02-21,New York,36,1591929,46346
2021-02-21,Texas,48,2597379,42321
2021-02-22,California,06,3537033,49531
2021-02-22,Florida,12,1872915,30064
2021-02-22,Illinois,17,1178702,22506
2021-02-22,New York,36,1598226,46454
2021-02-22,Texas,48,2604710,42484
2021-02-23,California,06,3543293,49869
2021-02-23,Florida,12,1878525,30212
2021-02-23,Illinois,17,1180421,22528
2021-02-23,New York,36,1605149,46562
2021-02-23,Texas,48,2614977,42728
2021-02-24,California,06,3549145,50953
2021-02-24,Florida,12,1885653,30339
2021-02-24,Illinois,17,1182402,22575
2021-02-24,New York,36,1611288,46680
2021-02-24,Texas,48,2622573,43053
2021-02-25,California,06,3554779,51385
2021-02-25,Florida,12,1892293,30477
2021-02-25,Illinois,17,1184374,22607
2021-02-25,New York,36,1620181,46790
2021-02-25,Texas,48,2630384,43350
2021-02-26,California,06,3561681,51794
2021-02-26,Florida,12,1898215,30623
2021-02-26,Illinois,17,1186993,22675
2021-02-26,New York,36,1628255,46914
2021-02-26,Texas,48,2641266,43633
2021-02-27,California,06,3566089,51979
2021-02-27,Florida,12,1903674,30733
2021-02-27,Illinois,17,1188732,22710
2021-02-27,New York,36,1636297,47025
2021-02-27,Texas,48,2646681,43772
2021-02-28,California,06,3569578,52213
2021-02-28,Florida,12,1909213,30851
2021-02-28,Illinois,17,1189922,22735
2021-02-28,New York,36,1644124,47143
2021-02-28,Texas,48,2650283,43949
2021-03-01,California,06,3573775,52487
2021-03-01,Florida,12,1910913,30998
2021-03-01,Illinois,17,1191207,22759
2021-03-01,New York,36,1650560,47247
2021-03-01,Texas,48,2658389,44078
2021-03-02,California,06,3578092,52774
2021-03-02,Florida,12,1918092,31134
2021-03-02,Illinois,17,1192860,22803
2021-03-02,New York,36,1656941,47345
2021-03-02,Texas,48,2665566,44353
2021-03-03,California,06,3582495,53066
2021-03-03,Florida,12,1924106,31266
2021-03-03,Illinois,17,1194960,22853
2021-03-03,New York,36,1663505,47464
2021-03-03,Texas,48,2673115,44627
2021-03-04,California,06,3587750,53457
2021-03-04,Florida,12,1930224,31386
2021-03-04,Illinois,17,1196739,22902
2021-03-04,New York,36,1670973,47565
2021-03-04,Texas,48,2680637,44920
2021-03-05,California,06,3592812,53838
2021-03-05,Florida,12,1936199,31521
2021-03-05,Illinois,17,1198242,22946
2021-03-05,New York,36,1679124,47672
2021-03-05,Texas,48,2686191,45195
2021-03-06,California,06,3597075,54124
2021-03-06,Florida,12,1940889,31619
2021-03-06,Illinois,17,1200720,23002
2021-03-06,New York,36,1687250,47767
2021-03-06,Texas,48,2689785,45381
2021-03-07,California,06,3599828,54217
2021-03-07,Florida,12,1944987,31682
2021-03-07,Illinois,17,1201760,23014
2021-03-07,New York,36,1694908,47857
2021-03-07,Texas,48,2692573,45446
2021-03-08,California,06,3604005,54377
2021-03-08,Florida,12,1948299,31763
2021-03-08,Illinois,17,1203008,23020
2021-03-08,New York,36,1700348,47921
2021-03-08,Texas,48,2696533,45570
2021-03-09,California,06,3608146,54620
2021-03-09,Florida,12,1952725,31888
2021-03-09,Illinois,17,1204693,23039
2021-03-09,New York,36,1707181,48000
2021-03-09,Texas,48,2701913,45754
2021-03-10,California,06,3611614,54877
2021-03-10,Florida,12,1957578,31947
2021-03-10,Illinois,17,1206362,23067
2021-03-10,New York,36,1713287,48092
2021-03-10,Texas,48,2707234,45956
2021-03-11,California,06,3615174,55132
2021-03-11,Florida,12,1962643,32039
2021-03-11,Illinois,17,1208072,23122
2021-03-11,New York,36,1720456,48208
2021-03-11,Texas,48,2713387,46168
2021-03-12,California,06,3617479,55336
2021-03-12,Florida,12,1967857,32144
2021-03-12,Illinois,17,1209847,23163
2021-03-12,New York,36,1728900,48277
2021-03-12,Texas,48,2718585,46391
2021-03-13,California,06,3621217,56373
2021-03-13,Florida,12,1973101,32224
2021-03-13,Illinois,17,1211440,23188
2021-03-13,New York,36,1734933,48370
2021-03-13,Texas,48,2721431,46532
2021-03-14,California,06,3623465,56523
2021-03-14,Florida,12,1976800,32254
2021-03-14,Illinois,17,1212895,23206
2021-03-14,New York,36,1741620,48475
2021-03-14,Texas,48,2724143,46588
2021-03-15,California,06,3626427,56630
2021-03-15,Florida,12,1979626,32347
2021-03-15,Illinois,17,1213763,23216
2021-03-15,New York,36,1748739,48537
2021-03-15,Texas,48,2728799,46694
2021-03-16,California,06,3628489,56743
2021-03-16,Florida,12,1984417,32448
2021-03-16,Illinois,17,1215745,23235
2021-03-16,New York,36,1755450,48624
2021-03-16,Texas,48,2734622,46827
2021-03-17,California,06,3631857,56976
2021-03-17,Florida,12,1989016,32503
2021-03-17,Illinois,17,1217258,23255
2021-03-17,New York,36,1762032,48686
2021-03-17,Texas,48,2739163,47000
2021-03-18,California,06,3635429,57213
2021-03-18,Florida,12,1994109,32597
2021-03-18,Illinois,17,1219667,23287
2021-03-18,New York,36,1767547,48773
2021-03-18,Texas,48,2742559,47199
2021-03-19,California,06,3638641,57417
2021-03-19,Florida,12,1999249,32650
2021-03-19,Illinois,17,1222043,23304
2021-03-19,New York,36,1772624,48848
2021-03-19,Texas,48,2746452,47365
2021-03-20,California,06,3640830,57495
2021-03-20,Florida,12,2004354,32712
2021-03-20,Illinois,17,1223884,23329
2021-03-20,New York,36,1779291,48916
2021-03-20,Texas,48,2748905,47462
2021-03-21,California,06,3642778,57586
2021-03-21,Florida,12,2008341,32741
2021-03-21,Illinois,17,1225236,23357
2021-03-21,New York,36,1783026,48942
2021-03-21,Texas,48,2751212,47507
2021-03-22,California,06,3645684,57770
2021-03-22,Florida,12,2011203,32778
2021-03-22,Illinois,17,1226595,23379
2021-03-22,New York,36,1787934,48959
2021-03-22,Texas,48,2754620,47616
2021-03-23,California,06,3648181,57936
2021-03-23,Florida,12,2016505,32819
2021-03-23,Illinois,17,1228418,23391
2021-03-23,New York,36,1794735,48977
2021-03-23,Texas,48,2758973,47701
2021-03-24,California,06,3650958,58187
2021-03-24,Florida,12,2021648,32849
2021-03-24,Illinois,17,1231154,23408
2021-03-24,New York,36,1814919,49231
2021-03-24,Texas,48,2762762,47864
2021-03-25,California,06,3653449,58413
2021-03-25,Florida,12,2027421,32956
2021-03-25,Illinois,17,1233417,23442
2021-03-25,New York,36,1823602,49305
2021-03-25,Texas,48,2768120,47993
2021-03-26,California,06,3656822,58630
2021-03-26,Florida,12,2033171,33115
2021-03-26,Illinois,17,1236528,23472
2021-03-26,New York,36,1831605,49363
2021-03-26,Texas,48,2772019,48126
2021-03-27,California,06,3658932,58801
2021-03-27,Florida,12,2039054,33141
2021-03-27,Illinois,17,1239012,23498
2021-03-27,New York,36,1840338,49446
2021-03-27,Texas,48,2775092,48212
2021-03-28,California,06,3661102,58927
2021-03-28,Florida,12,2043997,33177
2021-03-28,Illinois,17,1241187,23521
2021-03-28,New York,36,1849190,49537
2021-03-28,Texas,48,2778062,48263
2021-03-29,California,06,3664161,59015
2021-03-29,Florida,12,2047371,33246
2021-03-29,Illinois,17,1243171,23527
2021-03-29,New York,36,1858162,49648
2021-03-29,Texas,48,2782555,48309
2021-03-30,California,06,3666541,59116
2021-03-30,Florida,12,2052433,33337
2021-03-30,Illinois,17,1245548,23542
2021-03-30,New York,36,1863912,49696
2021-03-30,Texas,48,2785961,48420
2021-03-31,California,06,3669048,59260
2021-03-31,Florida,12,2057727,33424
2021-03-31,Illinois,17,1248133,23579
2021-03-31,New York,36,1871595,49790
2021-03-31,Texas,48,2790030,48540
2021-04-01,California,06,3671690,59396
2021-04-01,Florida,12,2064517,33493
2021-04-01,Illinois,17,1251829,23601
2021-04-01,New York,36,1880768,49872
2021-04-01,Texas,48,2793685,48654
2021-04-02,California,06,3675457,59601
2021-04-02,Florida,12,2071007,33585
2021-04-02,Illinois,17,1254866,23626
2021-04-02,New York,36,1888823,49946
2021-04-02,Texas,48,2795691,48755
2021-04-03,California,06,3678343,59675
2021-04-03,Florida,12,2077024,33651
2021-04-03,Illinois,17,1257605,23635
2021-04-03,New York,36,1896534,50042
2021-04-03,Texas,48,2797366,48831
2021-04-04,California,06,3679968,59726
2021-04-04,Florida,12,2081818,33673
2021-04-04,Illinois,17,1260001,23654
2021-04-04,New York,36,1904141,50124
2021-04-04,Texas,48,2798366,48851
2021-04-05,California,06,3683077,59788
2021-04-05,Florida,12,2085298,33709
2021-04-05,Illinois,17,1262345,23665
2021-04-05,New York,36,1910858,50195
2021-04-05,Texas,48,2803306,48881
2021-04-06,California,06,3685338,59874
2021-04-06,Florida,12,2090854,33779
2021-04-06,Illinois,17,1265309,23673
2021-04-06,New York,36,1916964,50239
2021-04-06,Texas,48,2807504,48968
2021-04-07,California,06,3687758,59976
2021-04-07,Florida,12,2096739,33821
2021-04-07,Illinois,17,1269002,23702
2021-04-07,New York,36,1923414,50332
2021-04-07,Texas,48,2811415,49076
2021-04-08,California,06,3690309,60115
2021-04-08,Florida,12,2104678,33905
2021-04-08,Illinois,17,1272932,23740
2021-04-08,New York,36,1932145,50388
2021-04-08,Texas,48,2815899,49174
2021-04-09,California,06,3693923,60272
2021-04-09,Florida,12,2111799,33967
2021-04-09,Illinois,17,1276891,23762
2021-04-09,New York,36,1940703,50465
2021-04-09,Texas,48,2819137,49280
2021-04-10,California,06,3696900,60361
2021-04-10,Florida,12,2118705,34013
2021-04-10,Illinois,17,1280295,23777
2021-04-10,New York,36,1948232,50527
2021-04-10,Texas,48,2821570,49345
2021-04-11,California,06,3700795,60446
2021-04-11,Florida,12,2124225,34020
2021-04-11,Illinois,17,1283110,23793
2021-04-11,New York,36,1954809,50610
2021-04-11,Texas,48,2823018,49369
2021-04-12,California,06,3704295,60484
2021-04-12,Florida,12,2125838,34055
2021-04-12,Illinois,17,1285780,23809
2021-04-12,New York,36,1960567,50693
2021-04-12,Texas,48,2828568,49393
2021-04-13,California,06,3706904,60535
2021-04-13,Florida,12,2134906,34119
2021-04-13,Illinois,17,1288969,23826
2021-04-13,New York,36,1965610,50745
2021-04-13,Texas,48,2833381,49456
2021-04-14,California,06,3709392,60710
2021-04-14,Florida,12,2141678,34163
2021-04-14,Illinois,17,1292456,23865
2021-04-14,New York,36,1971610,50839
2021-04-14,Texas,48,2836974,49524
2021-04-15,California,06,3711717,60797
2021-04-15,Florida,12,2148440,34237
2021-04-15,Illinois,17,1296240,23896
2021-04-15,New York,36,1978594,50912
2021-04-15,Texas,48,2840297,49607
2021-04-16,California,06,3714542,60911
2021-04-16,Florida,12,2155736,34329
2021-04-16,Illinois,17,1300047,23920
2021-04-16,New York,36,1984884,50965
2021-04-16,Texas,48,2843308,49676
2021-04-17,California,06,3716759,60977
2021-04-17,Florida,12,2162059,34403
2021-04-17,Illinois,17,1303011,23945
2021-04-17,New York,36,1991271,51034
2021-04-17,Texas,48,2845113,49726
2021-04-18,California,06,3718367,61022
2021-04-18,Florida,12,2168893,34438
2021-04-18,Illinois,17,1305604,23955
2021-04-18,New York,36,1996876,51077
2021-04-18,Texas,48,2846552,49759
2021-04-19,California,06,3720922,61034
2021-04-19,Florida,12,2173130,34470
2021-04-19,Illinois,17,1307764,23976
2021-04-19,New York,36,2002053,51122
2021-04-19,Texas,48,2851247,49780
2021-04-20,California,06,3723405,61111
2021-04-20,Florida,12,2178775,34532
2021-04-20,Illinois,17,1310368,23989
2021-04-20,New York,36,2006712,51183
2021-04-20,Texas,48,2855946,49829
2021-04-21,California,06,3725355,61199
2021-04-21,Florida,12,2184346,34615
2021-04-21,Illinois,17,1313149,24018
2021-04-21,New York,36,2010967,51228
2021-04-21,Texas,48,2860001,49916
2021-04-22,California,06,3727911,61290
2021-04-22,Florida,12,2191030,34695
2021-04-22,Illinois,17,1316497,24056
2021-04-22,New York,36,2016244,51299
2021-04-22,Texas,48,2863676,49984
2021-04-23,California,06,3730175,61390
2021-04-23,Florida,12,2196494,34758
2021-04-23,Illinois,17,1319947,24083
2021-04-23,New York,36,2021094,51361
2021-04-23,Texas,48,2866290,50048
2021-04-24,California,06,3730549,61428
2021-04-24,Florida,12,2203905,34811
2021-04-24,Illinois,17,1322640,24114
2021-04-24,New York,36,2025257,51419
2021-04-24,Texas,48,2868275,50090
2021-04-25,California,06,3731900,61463
2021-04-25,Florida,12,2208576,34847
2021-04-25,Illinois,17,1324610,24139
2021-04-25,New York,36,2029307,51471
2021-04-25,Texas,48,2869755,50103
2021-04-26,California,06,3734630,61485
2021-04-26,Florida,12,2212089,34911
2021-04-26,Illinois,17,1326850,24150
2021-04-26,New York,36,2032325,51511
2021-04-26,Texas,48,2874150,50136
2021-04-27,California,06,3736753,61504
2021-04-27,Florida,12,2217360,34957
2021-04-27,Illinois,17,1329443,24174
2021-04-27,New York,36,2035668,51587
2021-04-27,Texas,48,2877890,50196
2021-04-28,California,06,3738507,61571
2021-04-28,Florida,12,2222538,35029
2021-04-28,Illinois,17,1332089,24211
2021-04-28,New York,36,2038668,51608
2021-04-28,Texas,48,2882018,50274
2021-04-29,California,06,3739891,61650
2021-04-29,Florida,12,2228204,35083
2021-04-29,Illinois,17,1335559,24252
2021-04-29,New York,36,2042530,51677
2021-04-29,Texas,48,2885569,50339
2021-04-30,California,06,3742224,61756
2021-04-30,Florida,12,2233510,35160
